,z,xy,focus,file,brenner,range,entropy,sobel,variance,power,nz
384,9396.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009396z_022735x_005314y_093987F.tiff,284193478.0,258427.0,3.699266982394565,2996567676.0,9631.93177977387,2900886989.0,-3.0
385,9396.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009396z_025537x_005728y_093729F.tiff,32345558.0,236948.0,4.16759859236074,-1208093460.0,2501.602037410708,44682471.0,23.0
386,9396.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009396z_025537x_006035y_093706F.tiff,51498726.0,234292.0,4.344405318958295,818240912.0,3737.7872939857134,487493553.0,25.0
387,9397.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009397z_024210x_005955y_093797F.tiff,184081192.0,207445.0,4.920579874979876,2228553692.0,10840.917674825658,1815218696.0,17.0
388,9397.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009397z_025537x_004145y_093834F.tiff,124370114.0,203409.0,4.957799697166046,-557369988.0,6507.497911903809,2070554662.0,14.0
389,9397.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009397z_026736x_004145y_093692F.tiff,110258688.0,175164.0,5.477810571480572,-1360857724.0,6406.623846079485,3968497722.0,28.0
390,9397.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009397z_027353x_004145y_093672F.tiff,20461634.0,231858.0,4.240056042290012,-698743064.0,766.7280307756246,4206179433.0,30.0
391,9398.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009398z_022735x_005314y_093987F.tiff,290640650.0,257712.0,3.696125163232427,-803515984.0,9561.989020693869,2866922796.0,-1.0
392,9398.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009398z_025537x_005728y_093729F.tiff,30495320.0,237792.0,4.214043526102851,-2589311404.0,2274.7419576792136,189677092.0,25.0
393,9398.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009398z_025537x_006035y_093706F.tiff,45650500.0,230730.0,4.392671342407214,-2066958632.0,3422.106571392642,679054168.0,27.0
394,9399.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009399z_024210x_005955y_093797F.tiff,151491724.0,203907.0,4.978688592367667,-1522807736.0,10141.652486618957,2032376754.0,19.0
395,9399.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009399z_026736x_004145y_093692F.tiff,100773824.0,167024.0,5.597171868232722,-430057572.0,6029.674803791249,498777748.0,30.0
396,9399.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009399z_027353x_004145y_093672F.tiff,19793044.0,229284.0,4.2808069079473565,-763339016.0,711.7918126961197,4228069651.0,32.0
397,9400.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009400z_022735x_005314y_093987F.tiff,276730762.0,259211.0,3.7051930767179404,2660342880.0,9458.677375052326,2905852157.0,1.0
398,9400.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009400z_025537x_005728y_093729F.tiff,28814282.0,231838.0,4.30994077529112,1966319876.0,1931.8044861880983,533688514.0,27.0
399,9400.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009400z_025537x_006035y_093706F.tiff,33198884.0,226701.0,4.495335180440422,868207524.0,2968.4967963916633,988877249.0,29.0
400,9401.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009401z_025537x_004145y_093834F.tiff,101891450.0,194610.0,5.096393109185504,3172756356.0,5628.191916423386,2729245215.0,18.0
401,9401.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009401z_027353x_004145y_093672F.tiff,19167390.0,226958.0,4.328319990331317,-312052676.0,656.8694773480468,4268154531.0,34.0
402,9402.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009402z_022735x_005314y_093987F.tiff,230101560.0,258309.0,3.7306089099753263,-721148812.0,8986.668733257002,2951674635.0,3.0
403,9403.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009403z_024210x_005955y_093797F.tiff,110868242.0,199836.0,5.092216456729361,2336967152.0,8736.882079598474,2595915101.0,23.0
404,9403.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009403z_026736x_004145y_093692F.tiff,94274766.0,162286.0,5.665563095061095,1052282168.0,5865.911749326663,948560742.0,34.0
405,9403.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009403z_027353x_004145y_093672F.tiff,18733018.0,223105.0,4.374796295008373,-3740510520.0,613.5255941995621,4271786690.0,36.0
406,9404.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009404z_022735x_005314y_093987F.tiff,189373556.0,257741.0,3.758584890566309,-769480948.0,8453.028549840647,3031834905.0,5.0
407,9404.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009404z_025537x_005728y_093729F.tiff,26926382.0,228463.0,4.358219092339301,-480083060.0,1758.1473512202376,657991919.0,31.0
408,9404.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009404z_025537x_006035y_093706F.tiff,29495244.0,223925.0,4.5498023787109565,45537844.0,2746.8924453653212,1138040529.0,33.0
409,9405.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009405z_024210x_005955y_093797F.tiff,100481216.0,197720.0,5.150463779624456,-32156748.0,8162.165814398084,2937777356.0,25.0
410,9405.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009405z_025537x_004145y_093834F.tiff,90090520.0,191591.0,5.161299142810108,1584223484.0,5298.272263054126,3063175182.0,22.0
411,9405.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009405z_026736x_004145y_093692F.tiff,93338090.0,159572.0,5.725957438269288,1622652084.0,5679.496300283287,1184794877.0,36.0
412,9405.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009405z_027353x_004145y_093672F.tiff,18257236.0,218938.0,4.413169581896866,2385796780.0,570.6795718000809,4287899367.0,38.0
413,9406.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009406z_022735x_005314y_093987F.tiff,156278192.0,258868.0,3.7845267122229544,2293721788.0,7906.052112179763,3110622233.0,7.0
414,9406.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009406z_025537x_005728y_093729F.tiff,25579138.0,228977.0,4.406694129886678,-2930202460.0,1637.2375819938495,782188922.0,33.0
415,9406.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009406z_025537x_006035y_093706F.tiff,27244714.0,222292.0,4.5974793152757005,149783316.0,2569.6418423715972,1308932142.0,35.0
416,9407.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009407z_024210x_005955y_093797F.tiff,95207406.0,193427.0,5.216890852580751,1385602248.0,7595.4428044005,3296792341.0,27.0
417,9407.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009407z_025537x_004145y_093834F.tiff,81154824.0,186876.0,5.2237541244615535,1028004208.0,4991.823553591223,3310785382.0,24.0
418,9407.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009407z_026736x_004145y_093692F.tiff,88716152.0,154796.0,5.780830661942329,-474166868.0,5474.413636331297,1409389423.0,38.0
419,9407.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009407z_027353x_004145y_093672F.tiff,17936182.0,216514.0,4.452495403661613,-670382792.0,531.6689037707807,4271741752.0,40.0
420,9408.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009408z_025537x_005728y_093729F.tiff,24519854.0,225889.0,4.4546143378849585,-624104004.0,1517.6636083482622,872511553.0,35.0
421,9408.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009408z_025537x_006035y_093706F.tiff,25826246.0,219357.0,4.647112829649939,-3487115064.0,2416.4895096291452,1369643317.0,37.0
422,9409.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009409z_024210x_005955y_093797F.tiff,93963800.0,189838.0,5.284721549066151,3440039996.0,6998.163760451811,3587747311.0,29.0
423,9409.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009409z_025537x_004145y_093834F.tiff,72145210.0,183234.0,5.299750634513272,2425353592.0,4718.813496004948,3566854158.0,26.0
424,9409.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009409z_026736x_004145y_093692F.tiff,93547054.0,148884.0,5.84138149363504,-646484420.0,5273.880848408991,1622476634.0,40.0
425,9409.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009409z_027353x_004145y_093672F.tiff,17647282.0,213186.0,4.494078974368116,-1696439532.0,495.8650618287761,4293451366.0,42.0
426,9410.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009410z_022735x_005314y_093987F.tiff,97574738.0,256528.0,3.86156876203581,1867753844.0,6520.80036339576,3333919626.0,11.0
427,9410.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009410z_025537x_005728y_093729F.tiff,23607496.0,222790.0,4.500982909200855,-1689007888.0,1415.1097839867864,1069245151.0,37.0
428,9410.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009410z_025537x_006035y_093706F.tiff,24719434.0,216706.0,4.6952527944690035,54195484.0,2257.387903703047,1447427071.0,39.0
429,9411.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009411z_024210x_005955y_093797F.tiff,90828810.0,185587.0,5.349798432439962,417586212.0,6609.307569783416,3765734805.0,31.0
430,9411.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009411z_025537x_004145y_093834F.tiff,70272070.0,181048.0,5.3491164949530505,445953880.0,4488.705796727377,3869049581.0,28.0
431,9411.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009411z_026736x_004145y_093692F.tiff,92756042.0,144917.0,5.892905132878297,2373302300.0,4988.723354926274,1656480433.0,42.0
432,9411.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009411z_027353x_004145y_093672F.tiff,17324698.0,211069.0,4.531975696995169,-2394532232.0,471.8883032351206,30221188.0,44.0
433,9412.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009412z_022735x_005314y_093987F.tiff,78570014.0,251829.0,3.9055627448525256,-653550744.0,5853.845980170628,3430474320.0,13.0
434,9412.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009412z_025537x_005728y_093729F.tiff,22918436.0,219154.0,4.54943339114697,-1541716412.0,1322.9222420576996,1166344964.0,39.0
435,9412.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009412z_025537x_006035y_093706F.tiff,23702420.0,213427.0,4.749026113005697,-3249697896.0,2109.0187045268794,1536784306.0,41.0
436,9413.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009413z_024210x_005955y_093797F.tiff,79884174.0,182819.0,5.407648805100775,925554580.0,6206.964067860316,3938391358.0,33.0
437,9413.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009413z_025537x_004145y_093834F.tiff,66686412.0,170036.0,5.477632536102535,-390830064.0,4036.770376655698,4282238509.0,30.0
438,9413.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009413z_026736x_004145y_093692F.tiff,84554694.0,140152.0,5.947488468035341,-1567877716.0,4754.220265095255,1756754026.0,44.0
439,9413.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009413z_027353x_004145y_093672F.tiff,17349742.0,206231.0,4.574463936205199,1014089540.0,444.93718369922635,70447004.0,46.0
440,9414.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009414z_022735x_005314y_093987F.tiff,66038654.0,252687.0,3.9469796002363022,-802282288.0,5325.999650195064,3594997950.0,15.0
441,9414.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009414z_025537x_005728y_093729F.tiff,22299406.0,216196.0,4.593927168945704,-214696184.0,1240.5723376121985,1181813984.0,41.0
442,9414.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009414z_025537x_006035y_093706F.tiff,22891554.0,211868.0,4.792206564885214,-788447616.0,1987.4750187595043,1559885345.0,43.0
443,9415.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009415z_024210x_005955y_093797F.tiff,68836182.0,178195.0,5.479670921880679,-587530648.0,5750.489021437509,4155601434.0,35.0
444,9415.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009415z_025537x_004145y_093834F.tiff,64868576.0,165880.0,5.535864635234946,924362192.0,3824.41698332425,95597304.0,32.0
445,9415.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009415z_026736x_004145y_093692F.tiff,64719036.0,131438.0,6.044757854624752,2467365936.0,4183.863981270526,1928752879.0,46.0
446,9415.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009415z_027353x_004145y_093672F.tiff,17271544.0,202442.0,4.610572290477815,-158100780.0,421.80670679576826,133244923.0,48.0
447,9416.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009416z_025537x_005728y_093729F.tiff,21887616.0,216063.0,4.638559376962162,1314781356.0,1162.5042228584668,1195609062.0,43.0
448,9416.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009416z_025537x_006035y_093706F.tiff,21586746.0,206878.0,4.871916351125177,-3419109808.0,1798.2190357438546,1699613933.0,45.0
449,9417.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009417z_027353x_004145y_093672F.tiff,17090954.0,199179.0,4.642331693919783,-349524720.0,395.3621045319092,188547187.0,50.0
450,9418.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009418z_022735x_005314y_093987F.tiff,49701854.0,249251.0,4.032130235074889,-526331064.0,4306.923227954288,3857850975.0,19.0
451,9418.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009418z_025537x_005728y_093729F.tiff,21670464.0,212905.0,4.686219254552143,8817460.0,1104.3275306859764,1265925347.0,45.0
452,9419.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009419z_024210x_005955y_093797F.tiff,57207880.0,170149.0,5.611614542548945,1702479664.0,4966.427356342118,633346765.0,39.0
453,9419.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009419z_025537x_004145y_093834F.tiff,59546314.0,160791.0,5.594520024073266,-67318204.0,3577.102366598647,275429725.0,36.0
454,9419.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009419z_026736x_004145y_093692F.tiff,54941416.0,125680.0,6.098726391054834,162190620.0,3836.4990404388423,2044396052.0,50.0
455,9419.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009419z_027353x_004145y_093672F.tiff,16850922.0,191421.0,4.705372509391242,-466966868.0,353.84712664255886,282694256.0,52.0
456,9420.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009420z_022735x_005314y_093987F.tiff,43249890.0,248410.0,4.077260865587504,232363340.0,3883.9783472006184,4003948317.0,21.0
457,9420.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009420z_025537x_005728y_093729F.tiff,21272780.0,210879.0,4.73412696082603,-2057763304.0,1025.9289152848526,1370808006.0,47.0
458,9420.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009420z_025537x_006035y_093706F.tiff,21294540.0,201178.0,4.928440876406352,153425228.0,1684.649709323243,1702782973.0,49.0
459,9421.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009421z_024210x_005955y_093797F.tiff,52885548.0,166000.0,5.672010131666818,2219508088.0,4709.457271124424,795438452.0,41.0
460,9421.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009421z_025537x_004145y_093834F.tiff,56853950.0,157990.0,5.646362333562494,1010138852.0,3373.5130796103913,295418137.0,38.0
461,9421.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009421z_026736x_004145y_093692F.tiff,48729236.0,121497.0,6.142856265810077,137802000.0,3525.2870476429434,2282297879.0,52.0
462,9422.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009422z_022735x_005314y_093987F.tiff,39117526.0,246856.0,4.1193179934697195,317671180.0,3526.8731648258495,4149398095.0,23.0
463,9422.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009422z_025537x_005728y_093729F.tiff,21112304.0,205786.0,4.779539989044894,1235282720.0,977.3355324415572,1535640337.0,49.0
464,9422.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009422z_025537x_006035y_093706F.tiff,20914344.0,197212.0,4.968205388618668,102280844.0,1589.4950321589024,1732235429.0,51.0
465,9423.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009423z_024210x_005955y_093797F.tiff,46690908.0,160621.0,5.738553639566945,3137260068.0,4352.916467830945,996873300.0,43.0
466,9423.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009423z_025537x_004145y_093834F.tiff,49135300.0,148037.0,5.72969301918208,1291314476.0,2947.8626556313866,335992873.0,40.0
467,9423.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009423z_026736x_004145y_093692F.tiff,43739252.0,116177.0,6.184288043389329,1767346888.0,3251.3394217972464,2503473738.0,54.0
468,9423.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009423z_027353x_004145y_093672F.tiff,16860724.0,189655.0,4.7323567741764725,3309946960.0,339.99594175622985,283223992.0,56.0
469,9424.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009424z_022735x_005314y_093987F.tiff,34877648.0,241583.0,4.1640873465700095,3106120232.0,3227.9222523957524,4245027581.0,25.0
470,9424.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009424z_025537x_005728y_093729F.tiff,20684610.0,201414.0,4.8614984133231856,-774282660.0,873.7646542457593,1773841891.0,51.0
471,9424.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009424z_025537x_006035y_093706F.tiff,20316620.0,190758.0,5.051560534757041,598499996.0,1435.8148929824088,1847132518.0,53.0
472,9425.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009425z_026736x_004145y_093692F.tiff,42511392.0,111113.0,6.227663932264973,849772304.0,2980.527084266112,2831599600.0,56.0
473,9425.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009425z_027353x_004145y_093672F.tiff,16794688.0,185287.0,4.761672973843834,1943873872.0,323.17927717776854,245251701.0,58.0
474,9426.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009426z_022735x_005314y_093987F.tiff,32781512.0,239562.0,4.210051802249235,1251257640.0,2881.109129556995,129305402.0,27.0
475,9427.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009427z_024210x_005955y_093797F.tiff,39541144.0,152342.0,5.856351238837647,-1791140592.0,3749.8948689655567,1313672340.0,47.0
476,9427.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009427z_025537x_004145y_093834F.tiff,40460838.0,140173.0,5.807047838162864,726453748.0,2576.628837735435,410765843.0,44.0
477,9427.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009427z_026736x_004145y_093692F.tiff,39722824.0,106511.0,6.263655491812226,-509387768.0,2758.5160421382393,3018187736.0,58.0
478,9427.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009427z_027353x_004145y_093672F.tiff,16666392.0,178496.0,4.817269123349176,2369877528.0,292.37127644664776,251045750.0,60.0
479,9428.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009428z_022735x_005314y_093987F.tiff,30536726.0,237648.0,4.256141350049656,-3260021604.0,2664.287113114951,306401118.0,29.0
480,9428.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009428z_025537x_005728y_093729F.tiff,20551936.0,199881.0,4.8939855058429895,3298818208.0,829.5692012260611,1769402456.0,55.0
481,9428.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009428z_025537x_006035y_093706F.tiff,20014956.0,189412.0,5.08842395286933,901029412.0,1360.5826247089497,1991695168.0,57.0
482,9429.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009429z_024210x_005955y_093797F.tiff,37647764.0,148466.0,5.9030653065655745,1995970108.0,3512.922122287426,1338209667.0,49.0
483,9429.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009429z_026736x_004145y_093692F.tiff,37174352.0,100321.0,6.299744730255913,-820606920.0,2547.023083927099,3056072065.0,60.0
484,9430.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009430z_022735x_005314y_093987F.tiff,29763392.0,234653.0,4.302555604432903,-430746300.0,2457.896004607458,479369795.0,31.0
485,9430.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009430z_025537x_005728y_093729F.tiff,20666780.0,193991.0,4.939823727689951,-1114495864.0,786.3571736781125,1767360353.0,57.0
486,9430.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009430z_025537x_006035y_093706F.tiff,19961356.0,183918.0,5.129651345190124,1233315736.0,1289.0326702708203,2097789420.0,59.0
487,9431.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009431z_024210x_005955y_093797F.tiff,35698630.0,143598.0,5.959725620777312,1038316096.0,3290.6384054593564,1409087149.0,51.0
488,9431.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009431z_025537x_004145y_093834F.tiff,37421860.0,135227.0,5.8440700166892645,1572523492.0,2396.508565187885,427796669.0,48.0
489,9431.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009431z_026736x_004145y_093692F.tiff,33824720.0,93587.0,6.343280234594989,1954082584.0,2229.265265345206,3102881029.0,62.0
490,9431.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009431z_027353x_004145y_093672F.tiff,16600192.0,174810.0,4.840612651702416,1868980668.0,278.7931686831366,217885609.0,64.0
491,9432.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009432z_022735x_005314y_093987F.tiff,28995904.0,238419.0,4.327681305118507,832018708.0,2250.0481136930307,689090012.0,33.0
492,9432.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009432z_025537x_005728y_093729F.tiff,20667910.0,191313.0,4.977540306542062,-1096277432.0,753.6976478853669,1821770388.0,59.0
493,9432.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009432z_025537x_006035y_093706F.tiff,19535310.0,178628.0,5.187687558944607,665135568.0,1160.8676156693568,2240159970.0,61.0
494,9433.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009433z_025537x_004145y_093834F.tiff,34266770.0,130942.0,5.883946898754087,1039958148.0,2204.219576430285,432668524.0,50.0
495,9433.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009433z_026736x_004145y_093692F.tiff,32684994.0,89283.0,6.3612227317100976,1623756556.0,2096.1227095584127,3094828889.0,64.0
496,9433.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009433z_027353x_004145y_093672F.tiff,16597172.0,168349.0,4.882251853173251,-2541493732.0,254.377204419242,184927883.0,66.0
497,9434.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009434z_022735x_005314y_093987F.tiff,27175084.0,233847.0,4.375613984182143,2332608200.0,2082.3904081203823,849801608.0,35.0
498,9434.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009434z_025537x_005728y_093729F.tiff,20752312.0,188384.0,5.01044517526786,-365166116.0,719.5490430541029,1862931833.0,61.0
499,9435.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009435z_024210x_005955y_093797F.tiff,33195384.0,132959.0,6.056721130276904,2412398104.0,2855.2845718187664,1581853333.0,55.0
500,9435.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009435z_025537x_004145y_093834F.tiff,32036224.0,124732.0,5.923322947601762,2575707208.0,2037.8609352025326,502082276.0,52.0
501,9436.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009436z_022735x_005314y_093987F.tiff,25803914.0,230434.0,4.4299645896397175,-2168059624.0,1910.71421056316,1094618926.0,37.0
502,9436.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009436z_025537x_005728y_093729F.tiff,20833580.0,185774.0,5.048687464749395,36639320.0,693.7566768281022,1924124010.0,63.0
503,9436.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009436z_025537x_006035y_093706F.tiff,19005716.0,174083.0,5.240713438912715,486285828.0,1072.7166483536043,2315456060.0,65.0
504,9437.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009437z_024210x_005955y_093797F.tiff,31968876.0,129054.0,6.09932391967275,3290652236.0,2691.532207890074,1657939121.0,57.0
505,9437.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009437z_025537x_004145y_093834F.tiff,29138488.0,117406.0,5.983534341695111,-2340260640.0,1761.3291583978917,461632996.0,54.0
506,9437.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009437z_026736x_004145y_093692F.tiff,31793454.0,86164.0,6.373523584858088,-834225616.0,1983.7032570910876,3062370070.0,68.0
507,9437.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009437z_027353x_004145y_093672F.tiff,16600058.0,164555.0,4.904297588475546,-2603324680.0,245.42072411156425,179503465.0,70.0
508,9438.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009438z_022735x_005314y_093987F.tiff,24729136.0,229097.0,4.476469025933583,-432984524.0,1791.9328954993061,1215167586.0,39.0
509,9438.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009438z_025537x_005728y_093729F.tiff,20849622.0,180833.0,5.078355525376196,-922179248.0,655.26077974405,1989120074.0,65.0
510,9439.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009439z_024210x_005955y_093797F.tiff,31204308.0,123840.0,6.146733430171109,552453088.0,2512.1285063127602,1805269364.0,59.0
511,9439.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009439z_026736x_004145y_093692F.tiff,31232966.0,82510.0,6.386717098256258,-2702372748.0,1896.0262775238516,3013207904.0,70.0
512,9439.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009439z_027353x_004145y_093672F.tiff,16619968.0,160962.0,4.921016515237879,-2092600732.0,236.17536277156492,158424722.0,72.0
513,9440.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009440z_022735x_005314y_093987F.tiff,23632354.0,223708.0,4.521810389216324,1218453636.0,1673.2239033151966,1218809696.0,41.0
